doc_ids,doc_names,ID,business_name,problem_type,subcategories,subcategories_old,,doc_ids,
21526986-d0a0-41ff-937e-149e77f30b00,General solution for Bell Canada - Bill Negotiation,313,Bell canada,Bill negotiation,Bill Negotiation,Bill Negotiation,TRUE,21526986-d0a0-41ff-937e-149e77f30b00,TRUE
abe99afe-2f4a-48d7-b876-eed778953c29,Contact Information and Authentication for Spectrum Internet - Subscription Cancellation,314,Spectrum internet,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,abe99afe-2f4a-48d7-b876-eed778953c29,TRUE
10062414-6414-4138-b433-fe95ef8afc6d,General solution for MacPaw - Cancel Subscription,315,Macpaw,Cancel subscription,Subscription Cancellation,Subscription Cancellation,TRUE,10062414-6414-4138-b433-fe95ef8afc6d,TRUE
2a32f6d9-d099-4eea-b37d-7186cb67a849,Contact Information and Authentication for MacPaw - Subscription Cancellation,316,Macpaw,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,2a32f6d9-d099-4eea-b37d-7186cb67a849,TRUE
2335bbe2-fbe4-406f-b938-c3a8ba9dcf7b,General solution for Chase Bank - Update Phone Number,317,Chase bank,Update phone number,Account Information Update,Account Update,FALSE,2335bbe2-fbe4-406f-b938-c3a8ba9dcf7b,TRUE
8df796d3-38f1-487e-9c83-da5cf338ebf1,Contact Information and Authentication for Chase Bank - Update Phone Number,318,Chase bank,Update phone number,Account Information Update,Account Update,FALSE,8df796d3-38f1-487e-9c83-da5cf338ebf1,TRUE
f5b00ab4-8fd4-4f61-b91e-535593e3b9dd,Contact Information and Authentication for Spectrum Internet - Subscription Cancellation,319,Spectrum internet,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,f5b00ab4-8fd4-4f61-b91e-535593e3b9dd,TRUE
87cf26ae-4cfe-4dee-9e46-0f835d6c66fa,General solution for Rocket Money - update phone number for MFA verification,320,Rocket money,Update phone number for mfa verification,Account Information Update,Account Update,FALSE,87cf26ae-4cfe-4dee-9e46-0f835d6c66fa,TRUE
78340816-ffd8-40f7-aafb-3d1e58d341f7,Contact Information and Authentication for Rocket Money - Update phone number for MFA verification,321,Rocket money,Update phone number for mfa verification,Account Information Update,Account Update,FALSE,78340816-ffd8-40f7-aafb-3d1e58d341f7,TRUE
40ebd6da-1a83-463d-a322-cc1144d2b1c7,General solution for American Express - unresolved fraudulent charges,322,American express,Unresolved fraudulent charges,Complaints,Bill Negotiation,FALSE,40ebd6da-1a83-463d-a322-cc1144d2b1c7,TRUE
b03d8e59-5834-455c-b568-81bd0fcc11ae,Contact Information and Authentication for American Express - Unresolved Fraudulent Charges,323,American express,Unresolved fraudulent charges,Complaints,Bill Negotiation,FALSE,b03d8e59-5834-455c-b568-81bd0fcc11ae,TRUE
751a3b12-fcd9-4fe8-b080-8b9c31a95229,General solution for Verizon - Bill Lowering,324,Verizon,Bill lowering,Bill Negotiation,Bill Negotiation,TRUE,751a3b12-fcd9-4fe8-b080-8b9c31a95229,TRUE
70dceafa-c4ae-4c92-8a22-83b0b229c78d,Contact Information and Authentication for Verizon - Bill Reduction,325,Verizon,Bill reduction,Bill Negotiation,Bill Negotiation,TRUE,70dceafa-c4ae-4c92-8a22-83b0b229c78d,TRUE
243fe8e7-19c1-4783-b0e2-7d345dcae1e4,General solution for Spectrum - subscription cancellation,326,Spectrum,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,243fe8e7-19c1-4783-b0e2-7d345dcae1e4,TRUE
219fc466-8ecb-48c0-8bf4-24a18110417a,Contact Information and Authentication for Spectrum - Subscription Cancellation,327,Spectrum,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,219fc466-8ecb-48c0-8bf4-24a18110417a,TRUE
b9b8dcf5-b0a8-45f6-9714-5f1f36c48a80,General solution for Semrush - subscription cancellation verification,328,Semrush,Subscription cancellation verification,Subscription Cancellation,Subscription Cancellation,TRUE,b9b8dcf5-b0a8-45f6-9714-5f1f36c48a80,TRUE
35bf7079-2a53-4354-88ee-e645569256ce,Contact Information and Authentication for Rogers - Subscription Cancellation,329,Rogers,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,35bf7079-2a53-4354-88ee-e645569256ce,TRUE
02951926-e541-48cd-968b-0839435cfef3,Contact Information and Authentication for All You Can Books - Subscription Cancellation,330,All you can books,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,02951926-e541-48cd-968b-0839435cfef3,TRUE
e8b4aa0d-2c30-4338-a3bc-aff9129124d8,Contact Information and Authentication for AMC+ - Subscription Cancellation,331,Amc+,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,e8b4aa0d-2c30-4338-a3bc-aff9129124d8,TRUE
1e31469e-33b7-4b36-8d0b-a391b4e39242,Contact Information and Authentication for Regal Unlimited - Subscription Cancellation,332,Regal unlimited,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,1e31469e-33b7-4b36-8d0b-a391b4e39242,TRUE
d55d1aa3-6cf9-42e1-8d07-5ddf2bf87e11,Contact Information and Authentication for Gaia - Subscription Cancellation,333,Gaia,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,d55d1aa3-6cf9-42e1-8d07-5ddf2bf87e11,TRUE
f2186f04-2fb5-4f60-9150-fe50efce9b09,Contact Information and Authentication for Pura - Subscription Cancellation,334,Pura,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,f2186f04-2fb5-4f60-9150-fe50efce9b09,TRUE
2a84e142-6446-41a9-a0b7-5f4d8899f772,Contact Information and Authentication for QuillBot - Subscription Cancellation,335,Quillbot,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,2a84e142-6446-41a9-a0b7-5f4d8899f772,TRUE
4fc01690-b19b-4e69-acf0-af05fdfab3b9,Contact Information and Authentication for Naked Wines - Subscription Cancellation,336,Naked wines,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,4fc01690-b19b-4e69-acf0-af05fdfab3b9,TRUE
7dc93968-3499-4129-b323-991b0055fbf0,Contact Information and Authentication for Keeps - Subscription Cancellation,337,Keeps,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,7dc93968-3499-4129-b323-991b0055fbf0,TRUE
39a87d7f-f8dc-4bb5-8e0e-b73f2e5a1ef7,Contact Information and Authentication for The New Yorker - Subscription Cancellation,338,The new yorker,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,39a87d7f-f8dc-4bb5-8e0e-b73f2e5a1ef7,TRUE
02345b37-1eb4-4027-aaf5-c914ff841302,Contact Information and Authentication for The Beard Club - Subscription Cancellation,339,The beard club,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,02345b37-1eb4-4027-aaf5-c914ff841302,TRUE
bd009f60-b819-48e1-9f24-65fe92763fd4,Contact Information and Authentication for Harry's - Subscription Cancellation,340,Harry's,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,bd009f60-b819-48e1-9f24-65fe92763fd4,TRUE
7abc5c4f-b3d4-40f6-ac5c-d86d6cd92b90,Contact Information and Authentication for Backstage - Subscription Cancellation,341,Backstage,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,7abc5c4f-b3d4-40f6-ac5c-d86d6cd92b90,TRUE
d8ee6172-3ff8-4d99-8e32-acd491c017a7,Contact Information and Authentication for Adore Me - Subscription Cancellation,342,Adore me,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,d8ee6172-3ff8-4d99-8e32-acd491c017a7,TRUE
dce34e7d-2ebe-43b1-b089-15e7f7b7ada8,Contact Information and Authentication for eForms - Subscription Cancellation,343,Eforms,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,dce34e7d-2ebe-43b1-b089-15e7f7b7ada8,TRUE
091d808f-4688-40d2-8860-b78d3c498127,Contact Information and Authentication for Lovevery - Subscription Cancellation,344,Lovevery,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,091d808f-4688-40d2-8860-b78d3c498127,TRUE
ab090898-abf2-4100-b036-7e386becadf9,Contact Information and Authentication for Cheek Boss - Subscription Cancellation,345,Cheek boss,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,ab090898-abf2-4100-b036-7e386becadf9,TRUE
7ec81002-3d92-43a8-b4d4-0e1da4108e3d,Contact Information and Authentication for MasterClass - Subscription Cancellation,346,Masterclass,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,7ec81002-3d92-43a8-b4d4-0e1da4108e3d,TRUE
1bac603d-a5dc-4763-b2c2-9a113f1617f5,Contact Information and Authentication for Barkbox - Subscription Cancellation,347,Barkbox,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,1bac603d-a5dc-4763-b2c2-9a113f1617f5,TRUE
3b7f450d-173a-42ee-a81f-d8697c834d7f,Contact Information and Authentication for Ultimate Guitar - Subscription Cancellation,348,Ultimate guitar,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3b7f450d-173a-42ee-a81f-d8697c834d7f,TRUE
ed05d645-e9e7-48a9-9a61-465825a45b3c,Contact Information and Authentication for Function of Beauty - Subscription Cancellation,349,Function of beauty,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,ed05d645-e9e7-48a9-9a61-465825a45b3c,TRUE
34b0d253-997c-45c1-8cca-c6ea6afed682,Contact Information and Authentication for Proactiv - Subscription Cancellation,350,Proactiv,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,34b0d253-997c-45c1-8cca-c6ea6afed682,TRUE
1bcdc468-2ec1-4926-bd14-2be8bb678a60,Contact Information and Authentication for LA Times - Subscription Cancellation,351,La times,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,1bcdc468-2ec1-4926-bd14-2be8bb678a60,TRUE
cdbe7e71-931e-41c8-8f6a-ac6f7d399518,Contact Information and Authentication for Vanity Fair - Subscription Cancellation,352,Vanity fair,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,cdbe7e71-931e-41c8-8f6a-ac6f7d399518,TRUE
9f39f49f-512e-4fc8-8315-030816001d9d,Contact Information and Authentication for Architectural Digest - Subscription Cancellation,353,Architectural digest,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,9f39f49f-512e-4fc8-8315-030816001d9d,TRUE
ee7a401f-2ecc-45cd-b775-bb0da8551403,Contact Information and Authentication for fuboTV - Subscription Cancellation,354,Fubotv,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,ee7a401f-2ecc-45cd-b775-bb0da8551403,TRUE
53abb804-1c2e-47bb-a6f0-9703bd5569ce,Contact Information and Authentication for Spotify - Subscription Cancellation,355,Spotify,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,53abb804-1c2e-47bb-a6f0-9703bd5569ce,TRUE
5edb80d5-0701-4508-ba4d-42f2f964b44d,Contact Information and Authentication for Paramount Plus - Subscription Cancellation,356,Paramount plus,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,5edb80d5-0701-4508-ba4d-42f2f964b44d,TRUE
9169a970-1985-4a34-a774-f144ce4a9a13,General solution for Sparklight - Bill Negotiation,357,Sparklight,Bill negotiation,Bill Negotiation,Bill Negotiation,TRUE,9169a970-1985-4a34-a774-f144ce4a9a13,TRUE
2cf67e55-bfb2-4c1a-b834-41cb4e3b1c82,Contact Information and Authentication for Sparklight - Bill Negotiation,358,Sparklight,Bill negotiation,Bill Negotiation,Bill Negotiation,TRUE,2cf67e55-bfb2-4c1a-b834-41cb4e3b1c82,TRUE
36ced9d1-0bd4-421f-9cec-973ecc00b6dd,Contact Information and Authentication for Marriott - Missing Marriott Bonvoy Points,359,Marriott,Missing marriott bonvoy points,Membership Benefits,Membership Benefits,TRUE,36ced9d1-0bd4-421f-9cec-973ecc00b6dd,TRUE
cb146741-e4bf-4179-b554-959c27705489,General solution for Marriott - Missing Marriott Bonvoy points,360,Marriott,Missing marriott bonvoy points,Membership Benefits,Membership Benefits,TRUE,cb146741-e4bf-4179-b554-959c27705489,TRUE
c4076687-6cdd-4c85-8847-f8f195ac7685,General solution for Idaho Power - Lowering power bill,361,Idaho power,Lowering power bill,Bill Negotiation,Bill Negotiation,TRUE,c4076687-6cdd-4c85-8847-f8f195ac7685,TRUE
41841a06-4630-4d76-9173-6c7224f1d297,General solution for Xfinity - bill negotiation,362,Xfinity,Bill negotiation,Bill Negotiation,Bill Negotiation,TRUE,41841a06-4630-4d76-9173-6c7224f1d297,TRUE
6c91fd30-afe3-4294-accc-ce03c1e0410b,Contact Information and Authentication for Xfinity Mobile - Promotion Not Honored / Billing Dispute,363,Xfinity mobile,Promotion not honored / billing dispute,Bill Negotiation,Bill Negotiation,TRUE,6c91fd30-afe3-4294-accc-ce03c1e0410b,TRUE
2ca2c793-9b1c-4165-8e3e-429834c9cf24,Contact Information and Authentication for Prose - Subscription Cancellation,364,Prose,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,2ca2c793-9b1c-4165-8e3e-429834c9cf24,TRUE
76af70b2-708c-4b1e-a524-53e39f17a68c,Contact Information and Authentication for BritBox - Subscription Cancellation,365,Britbox,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,76af70b2-708c-4b1e-a524-53e39f17a68c,TRUE
e1a75842-59a2-4726-9869-a79f5e6fe748,Contact Information and Authentication for Ollie - Subscription Cancellation,366,Ollie,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,e1a75842-59a2-4726-9869-a79f5e6fe748,TRUE
183f8f9b-fb03-43bb-9b8c-abadb9497075,Contact Information and Authentication for Billie - Subscription Cancellation,367,Billie,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,183f8f9b-fb03-43bb-9b8c-abadb9497075,TRUE
998bd458-9a36-49d5-ab48-d0ab430455ea,Contact Information and Authentication for Speechify - Subscription Cancellation,368,Speechify,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,998bd458-9a36-49d5-ab48-d0ab430455ea,TRUE
c3c97ac7-30b3-4fb5-8c57-f646ae5df5fd,General solution for Vogue - subscription cancellation,369,Vogue,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,c3c97ac7-30b3-4fb5-8c57-f646ae5df5fd,TRUE
92fdedca-184d-4ae6-87ee-9b7cf173c771,Contact Information and Authentication for Babbel - Subscription Cancellation,370,Babbel,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,92fdedca-184d-4ae6-87ee-9b7cf173c771,TRUE
92039a0d-3806-4728-8786-eaaa08543d6b,Contact Information and Authentication for Surfshark - Subscription Cancellation,371,Surfshark,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,92039a0d-3806-4728-8786-eaaa08543d6b,TRUE
bab0fd5a-bbbe-4ead-a4c9-236ab00d7da1,Contact Information and Authentication for FlexJobs - Subscription Cancellation,372,Flexjobs,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,bab0fd5a-bbbe-4ead-a4c9-236ab00d7da1,TRUE
deabf659-2b9f-466d-97c7-2756ef9004c0,Contact Information and Authentication for Curology - Subscription Cancellation,373,Curology,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,deabf659-2b9f-466d-97c7-2756ef9004c0,TRUE
f7a4d6f2-142a-49ce-bc96-51f8674958f5,Contact Information and Authentication for Rocket Money - Subscription Cancellation,374,Rocket money,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,f7a4d6f2-142a-49ce-bc96-51f8674958f5,TRUE
066cd457-2afc-45a2-bcaa-49bf0cb178e4,Contact Information and Authentication for BlueChew - Subscription Cancellation,375,Bluechew,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,066cd457-2afc-45a2-bcaa-49bf0cb178e4,TRUE
cac6054e-db5d-46a2-bb8a-b44d7d02f3a6,Contact Information and Authentication for Ryze - Subscription Cancellation,376,Ryze,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,cac6054e-db5d-46a2-bb8a-b44d7d02f3a6,TRUE
3bb15338-cf23-4991-8439-6768fa07fbd7,Contact Information and Authentication for Philo - Subscription Cancellation,377,Philo,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3bb15338-cf23-4991-8439-6768fa07fbd7,TRUE
bb93e501-9002-49c7-8e8a-d91aaddda432,Contact Information and Authentication for Crunchyroll - Subscription Cancellation,378,Crunchyroll,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,bb93e501-9002-49c7-8e8a-d91aaddda432,TRUE
2026770a-09b2-4322-90ba-eedf9f2919cf,Contact Information and Authentication for Chegg - Subscription Cancellation,379,Chegg,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,2026770a-09b2-4322-90ba-eedf9f2919cf,TRUE
4c169a71-51dc-4b21-9d82-2c8be1f4705d,Contact Information and Authentication for National Geographic - Subscription Cancellation,380,National geographic,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,4c169a71-51dc-4b21-9d82-2c8be1f4705d,TRUE
b83abab2-a030-42d2-bb5d-792a28499b65,Contact Information and Authentication for Sling TV - Subscription Cancellation,381,Sling tv,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,b83abab2-a030-42d2-bb5d-792a28499b65,TRUE
912ddc66-c6d2-4716-bd84-48c68e0e1da0,Contact Information and Authentication for Hooked on Phonics - Subscription Cancellation,382,Hooked on phonics,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,912ddc66-c6d2-4716-bd84-48c68e0e1da0,TRUE
f5c06efd-529d-4a44-862d-417ab40b75b4,Contact Information and Authentication for Car and Driver - Subscription Cancellation,383,Car and driver,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,f5c06efd-529d-4a44-862d-417ab40b75b4,TRUE
ccb7e7a6-1dea-4dc1-9587-247068c1f791,Contact Information and Authentication for Houston Chronicle - Subscription Cancellation,384,Houston chronicle,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,ccb7e7a6-1dea-4dc1-9587-247068c1f791,TRUE
a43c0952-fda5-46a3-8d15-2c8516692bc4,Contact Information and Authentication for Boston Globe Media Partners - Subscription Cancellation,385,Boston globe media partners,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,a43c0952-fda5-46a3-8d15-2c8516692bc4,TRUE
4501ab3d-b15e-4f76-b9b0-9af0874b455a,Contact Information and Authentication for ESPN - Subscription Cancellation,386,Espn,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,4501ab3d-b15e-4f76-b9b0-9af0874b455a,TRUE
14063110-7c78-4980-82a2-688e53434c37,Contact Information and Authentication for Starz - Subscription Cancellation,387,Starz,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,14063110-7c78-4980-82a2-688e53434c37,TRUE
53cbccd6-b831-4e62-9005-696e87d28d09,Contact Information and Authentication for HBO Max - Subscription Cancellation,388,Hbo max,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,53cbccd6-b831-4e62-9005-696e87d28d09,TRUE
07d30b73-fc86-4d4a-a2ce-0d5750f2f049,Contact Information and Authentication for ABCMouse - Subscription Cancellation,389,Abcmouse,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,07d30b73-fc86-4d4a-a2ce-0d5750f2f049,TRUE
d041ea0c-2a96-4a27-9142-cc5d3c1917f5,Contact Information and Authentication for CheckPeople - Subscription Cancellation,390,Checkpeople,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,d041ea0c-2a96-4a27-9142-cc5d3c1917f5,TRUE
a3aa095e-8c51-48e0-9f8f-7fe92d5c06ee,Contact Information and Authentication for SiriusXM - Subscription Cancellation,391,Siriusxm,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,a3aa095e-8c51-48e0-9f8f-7fe92d5c06ee,TRUE
300884bc-0b9d-4498-ae0b-3f47045c8cc5,Contact Information and Authentication for Resume Now - Subscription Cancellation,392,Resume now,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,300884bc-0b9d-4498-ae0b-3f47045c8cc5,TRUE
3e01e72a-c1c5-49a0-a66b-0af615220154,Contact Information and Authentication for Course Hero - Subscription Cancellation,393,Course hero,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3e01e72a-c1c5-49a0-a66b-0af615220154,TRUE
1a5d9817-2d8f-40e9-93e3-7187e69181cc,Contact Information and Authentication for HelloFresh - Subscription Cancellation,394,Hellofresh,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,1a5d9817-2d8f-40e9-93e3-7187e69181cc,TRUE
127e6e45-216e-4891-836c-dad3330fba8f,Contact Information and Authentication for Netflix - Subscription Cancellation,395,Netflix,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,127e6e45-216e-4891-836c-dad3330fba8f,TRUE
9551d79c-fc10-468b-a864-7305a62c1dea,Contact Information and Authentication for Hulu - Subscription Cancellation,396,Hulu,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,9551d79c-fc10-468b-a864-7305a62c1dea,TRUE
b0aecd88-5b97-4b15-9227-4e699e24c584,Contact Information and Authentication for Wired Magazine - Subscription Cancellation,397,Wired magazine,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,b0aecd88-5b97-4b15-9227-4e699e24c584,TRUE
823ad503-9bed-421b-be44-080ad99eef76,Contact Information and Authentication for HP Instant Ink - Subscription Cancellation,398,Hp instant ink,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,823ad503-9bed-421b-be44-080ad99eef76,TRUE
6367460b-9f9d-416d-a859-2ba47cf29329,Contact Information and Authentication for JLo Beauty - Subscription Cancellation,399,Jlo beauty,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,6367460b-9f9d-416d-a859-2ba47cf29329,TRUE
b51f4587-909c-43af-a4e0-bf7e56709545,Contact Information and Authentication for FanDuel Sports Network - Subscription Cancellation,400,Fanduel sports network,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,b51f4587-909c-43af-a4e0-bf7e56709545,TRUE
a3a4a23f-e06e-4d8c-9cd0-32f6357da26b,Contact Information and Authentication for Dallas Morning News - Subscription Cancellation,401,Dallas morning news,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,a3a4a23f-e06e-4d8c-9cd0-32f6357da26b,TRUE
226d1760-3eb3-4937-8dce-c2014e988db1,Contact Information and Authentication for FOX Nation - Subscription Cancellation,402,Fox nation,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,226d1760-3eb3-4937-8dce-c2014e988db1,TRUE
2e9f9c29-36f9-4f2b-a734-037cb1ab514c,Contact Information and Authentication for Been Verified - Subscription Cancellation,403,Been verified,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,2e9f9c29-36f9-4f2b-a734-037cb1ab514c,TRUE
04d307fd-36e6-4df0-8c34-224ef603e40f,Contact Information and Authentication for EFAX - Subscription Cancellation,404,Efax,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,04d307fd-36e6-4df0-8c34-224ef603e40f,TRUE
400201cc-bf9c-4d0c-9a4c-fda09701dbeb,Contact Information and Authentication for Hearst Magazines - Subscription Cancellation,405,Hearst magazines,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,400201cc-bf9c-4d0c-9a4c-fda09701dbeb,TRUE
7d1b0264-1bb1-467b-8eaf-9cdfca10cf95,Contact Information and Authentication for Atlanta Journal-Constitution - Subscription Cancellation,406,Atlanta journal-constitution,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,7d1b0264-1bb1-467b-8eaf-9cdfca10cf95,TRUE
3346aa25-fd84-4a2d-bf1c-5b318b768bba,Contact Information and Authentication for GQ - Subscription Cancellation,407,Gq,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3346aa25-fd84-4a2d-bf1c-5b318b768bba,TRUE
51477eb7-aec6-425a-b364-6192f77a3268,Contact Information and Authentication for Weight Watchers - Subscription Cancellation,408,Weight watchers,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,51477eb7-aec6-425a-b364-6192f77a3268,TRUE
23afb9fa-d28f-4b7a-b50f-f305817a7087,Contact Information and Authentication for Sacramento Bee - Subscription Cancellation,409,Sacramento bee,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,23afb9fa-d28f-4b7a-b50f-f305817a7087,TRUE
d4240ab5-c122-4c43-aa03-fbda71c980d5,Contact Information and Authentication for Crepe Erase - Subscription Cancellation,410,Crepe erase,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,d4240ab5-c122-4c43-aa03-fbda71c980d5,TRUE
503e7ded-25b6-4fd7-99e0-a34676249898,Contact Information and Authentication for Sports Illustrated - Subscription Cancellation,411,Sports illustrated,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,503e7ded-25b6-4fd7-99e0-a34676249898,TRUE
129a26ff-989f-40ec-a1fb-df8c8c71b549,Contact Information and Authentication for Blue Apron - Subscription Cancellation,412,Blue apron,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,129a26ff-989f-40ec-a1fb-df8c8c71b549,TRUE
dd6ffcf8-e84f-4ce8-9530-975edb48953e,Contact Information and Authentication for IdentityIQ - Subscription Cancellation,413,Identityiq,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,dd6ffcf8-e84f-4ce8-9530-975edb48953e,TRUE
ad596581-79e9-49d9-b9a1-fb1f0737e11e,Contact Information and Authentication for PDFfiller - Subscription Cancellation,414,Pdffiller,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,ad596581-79e9-49d9-b9a1-fb1f0737e11e,TRUE
83ebf469-16ad-4bdb-af2d-eed3933d60a3,General solution for Baltimore Sun - Subscription Cancellation and Charge Inquiry,415,Baltimore sun,Subscription cancellation and charge inquiry,Subscription Cancellation,Subscription Cancellation,TRUE,83ebf469-16ad-4bdb-af2d-eed3933d60a3,TRUE
3a3cd0ef-4257-49d1-b422-c14dc75b6a74,Contact Information and Authentication for Adobe Creative Cloud - Subscription Cancellation,416,Adobe creative cloud,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3a3cd0ef-4257-49d1-b422-c14dc75b6a74,TRUE
3f082973-fe66-4e02-bda2-d36f5e607b3d,Contact Information and Authentication for Instant Checkmate - Subscription Cancellation,417,Instant checkmate,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3f082973-fe66-4e02-bda2-d36f5e607b3d,TRUE
126d4d81-3704-404c-852e-65f6fbef07bd,Contact Information and Authentication for Equifax - Subscription Cancellation,418,Equifax,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,126d4d81-3704-404c-852e-65f6fbef07bd,TRUE
aa225b54-7cb7-4f99-b6fe-54fdf7bdb214,Contact Information and Authentication for Rolling Stone Magazine - Subscription Cancellation,419,Rolling stone magazine,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,aa225b54-7cb7-4f99-b6fe-54fdf7bdb214,TRUE
79ee78f1-7976-419a-b759-9ec9745fbf87,Contact Information and Authentication for Ancestry - Subscription Cancellation,420,Ancestry,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,79ee78f1-7976-419a-b759-9ec9745fbf87,TRUE
3a03e1c0-30bd-43c4-a32e-667324551ff4,Contact Information and Authentication for Fabletics - Subscription Cancellation,421,Fabletics,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,3a03e1c0-30bd-43c4-a32e-667324551ff4,TRUE
